id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"293S0293002571";"0293002571";"";"293S";"0001-01-01";"1984-01-19";"D";"S";"POUR LE RENOUVEAU DE PLOUGONVEN";"Etudes et informations pour la gestion et l'amelioration de la viea l'interieur de la collectivite communale etudes et mises en place de tous moyens permettant l'amelioration de la vie associative dans la commune";"000000";"000000";"Kervoazou";"";"";"29216";"PLOUGONVEN";"29191";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002572";"0293002572";"";"293S";"0001-01-01";"1984-01-19";"D";"S";"AEROBIC CLUB DE SAINT POL DE LEON";"Developper la pratique de la gymnastique en musique et susciter des liens d'amitie entre ses membres";"000000";"000000";"6, rue yann d'argent";"";"";"29211";"ROSCOFF";"29239";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002573";"0293002573";"";"293S";"0001-01-01";"1984-01-22";"D";"S";"ESPACES ET PAYSAGES URBAINS";"Defense et protection des espaces et paysages urbains conduite d'etudes et d'actions en matiere d'urbanisme et d'ame- nagement du territoire";"000000";"000000";"49, rue longue";"";"";"29210";"MORLAIX";"29151";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002575";"0293002575";"";"293S";"0001-01-01";"1984-01-28";"D";"S";"AMICALE BOULISTE DES PERSONNES DU 3EME AGE DE SIBIRIL";"Promouvoir le sport, et plus specialement le jeu de boules parmi les personnes du 3eme age de sibiril";"000000";"000000";"Kermenguy";"";"";"29250";"SIBIRIL";"29276";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002577";"0293002577";"";"293S";"0001-01-01";"1984-02-08";"D";"S";"ASSOCIATION DES PRODUCTEURS POUR LA MISE EN MARCHE DES OEUFS";"Permettre aux adherents de vendre leur production par l'interme- diaire de la sicamob de guerlesquin d'etre factures suivant les regles etablies par la s.i.c.a.m.o.b. beneficier la garantie de paiement";"000000";"000000";"S.i.c.a.m.o.b.";"Rue morice du parc";"";"29248";"GUERLESQUIN";"29067";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002580";"0293002580";"";"293S";"0001-01-01";"1984-02-12";"D";"S";"MUSIKA";"Permettre a tous ceux qui le desirent de se reunir pour chanter";"000000";"000000";"Chez madame rolland franCoise";"50 route de la corniche au diben";"";"29228";"PLOUGASNOU";"29188";"PM";"";"W293002967";"R";"";"2015-07-10  07:27:49"
"293S0293002581";"0293002581";"";"293S";"0001-01-01";"1984-02-12";"D";"S";"ASSOCIATION POUR LA DEFENSE ET LA FORMATION DU QUARTIER DE KERGAVAREC A SAINT MARTIN DES CHAMPS";"Defense des riverains face aux nuisances et a la securite compro- mise dans le quartier de kergavarec par l'implantation d'un supermarche";"000000";"000000";"25, rue de la mairie";"";"";"29210";"SAINT-MARTIN-DES-CHAMPS";"29254";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-03-16  03:06:40"
"293S0293002582";"0293002582";"";"293S";"0001-01-01";"1984-02-12";"D";"S";"YEZH AR VRO";"Developper l'enseignement du breton et soutenir l'action de diwan";"000000";"000000";"Ti an holl";"";"";"29221";"CLEDER";"29030";"PM";"";"W293003384";"R";"";"2017-04-10  04:04:42"
"293S0293002583";"0293002583";"";"293S";"0001-01-01";"1984-02-19";"D";"S";"ASSOCIATION DE LA BAIE DE MORLAIX";"Encourager et favoriser la pratique des activites artistiques et intellectuelles chez les cheminots et leur famille";"000000";"000000";"10, place emile souvestre";"";"";"29210";"MORLAIX";"29151";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002584";"0293002584";"";"293S";"0001-01-01";"1984-02-21";"D";"S";"CAMPAGNE CONTRE LA FAIM DES ECOLES CATHOLIQUES DE MORLAIX";"Aider les villageois de differents pays du tiers monde a realiser leur developpement";"000000";"000000";"20, rue joseph le brix";"";"";"29210";"SAINT-MARTIN-DES-CHAMPS";"29254";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002586";"0293002586";"";"293S";"0001-01-01";"1984-03-03";"D";"S";"GROUPEMENT D'ANIMATION DE PRIMEL";"Organiser fetes, concours, toutes initiatives propres a l'anima- tion et au developpment de primel tregastel";"000000";"000000";"Route de la chapelle";"Primel tregastel";"";"29228";"PLOUGASNOU";"29188";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002587";"0293002587";"";"293S";"0001-01-01";"1984-03-07";"D";"S";"CONFEDERATION SYNDICALE DU CADRE DE VIE SYNDICAT DE ST POL DE LEON";"Lutter pour la defense des aspirations et interets communs des travailleurs dans les diverses fonctions qu'ils exercent sur le terrain du cadre de vie";"000000";"000000";"28, residence kelou mad";"";"";"29250";"SAINT-POL-DE-LEON";"29259";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002588";"0293002588";"";"293S";"0001-01-01";"1984-03-10";"D";"S";"COMITE LOCAL DE PROMOTION DE LA SANTE DE MORLAIX";"Lieu de rencontre, d'information mutuelle et de reflexion des professionnels de sante des traveilleurs sociaux, des usagers, en vue de proposer des actions de prevention, depistage ou d'educa- tion sanitaire";"000000";"000000";"Mairie";"";"";"29210";"MORLAIX";"29151";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002589";"0293002589";"";"293S";"0001-01-01";"1984-03-17";"D";"S";"CERCLE D'ETUDES ET DE RECHERCHE KINESITHERAPEUTES DU NORD FINISTERE";"Approfondir les techniques masso-kinesitherapeutes, acquerir de nouvelles donnees techniques, developper la recherche et preparer des travaux visant a des activites de prevention";"000000";"000000";"39, rue gal leclerc";"";"";"29221";"PLOUESCAT";"29185";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002590";"0293002590";"";"293S";"0001-01-01";"1984-03-10";"D";"S";"ASSOCIATION DES TRAVAILLEURS SANS EMPLOI DE MORLAIX ET DE SA REGION";"Promouvoir le developpement moral et culturel des chomeurs de morlaix et de sa region";"000000";"000000";"7, place ch de gaulle";"";"";"29210";"MORLAIX";"29151";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002591";"0293002591";"";"293S";"0001-01-01";"1984-03-17";"D";"S";"ACCUEIL ET RETRAITE";"Mettre a la disposition des iliens et de toute personne agee un etablissement sanitaire et social";"000000";"000000";"Bourg";"";"";"29253";"ILE-DE-BATZ";"29082";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002592";"0293002592";"";"293S";"0001-01-01";"1984-03-14";"D";"S";"TEMPS LIBRE DE PLOUESCAT";"Favoriser les echanges culturels et sportifs et d'une maniere generale toutes activites du temps libre";"000000";"000000";"Mairie";"";"";"29221";"PLOUESCAT";"29185";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002593";"0293002593";"";"293S";"0001-01-01";"1984-03-14";"D";"S";"CLUB FEMININ ET LOISIRS DE SANTEC";"Reunir toutes personnes de sexe feminin desirant occuper un moment de loisirs a des travaux manuels, ceci sans but licratif";"000000";"000000";"Mairie";"";"";"29250";"SANTEC";"29273";"PM";"";"W293002808";"R";"";"2014-09-30  09:46:59"
"293S0293002595";"0293002595";"";"293S";"0001-01-01";"1984-03-27";"D";"S";"ASSOCIATION CULTURELLE";"Animation a caractere culturel, diverses activites : cours de musique, creation d'une bibliotheque, organisation de randonnees initiation au dessin et a la peinture";"000000";"000000";"Mairie";"";"";"29248";"BOTSORHEL";"29014";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002598";"0293002598";"";"293S";"0001-01-01";"1984-04-10";"D";"S";"OFFICE MUNICIPAL DES SPORTS";"Organisme de concertation de liaison, d'information, d'animation, d'etude et de promotion du sport dans la commune";"000000";"000000";"Mairie";"";"";"29210";"SAINT-MARTIN-DES-CHAMPS";"29254";"PM";"";"W293002839";"R";"";"2014-12-03  12:36:17"
"293S0293002601";"0293002601";"";"293S";"0001-01-01";"1984-04-14";"D";"S";"BAGAD BRO LEON";"Mettre a la disposition de ses adherents tous les moyens necessai-res a l'etude des matieres folkloriques et particulierement musicale de la bretagne";"000000";"000000";"Salle du patronage";"";"";"29222";"PLOUENAN";"29184";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002602";"0293002602";"";"293S";"0001-01-01";"1984-04-17";"D";"S";"FRESKADUREZ BEO PLOUENAN";"Promouvoir toutes animations culturelles et populaires dans un secteur indetermine";"000000";"000000";"2, rue des sabotiers";"";"";"29222";"PLOUENAN";"29184";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002603";"0293002603";"";"293S";"0001-01-01";"1984-04-17";"D";"S";"SOCIETE DE PECHE COMMUNALE DE PLOUGASNOU LE MESQUEAU";"Repeuplement des etangs en poissons permettre a tous les amateurs de peche communaux et etrangers de pratiquer la peche assurer la protection - detruire les nuisibles - proteger les berges";"000000";"000000";"Mairie";"";"";"29228";"PLOUGASNOU";"29188";"PM";"";"reprise auto => date publication création au JO à vérifier";"D";"";"2006-03-16  03:06:40"
"293S0293002604";"0293002604";"";"293S";"0001-01-01";"1997-08-16";"D";"S";"INTER C.E. ET ASSIMILES DU PAYS DE MORLAIX";"Developpement d'une politique sociale commune en c.e. dans le domaine des equipements sociaux ou activites eco, edu, sport, socio-cult. et loisirs acces du plus grand nombre aux equipements et activites et la reduction des inegalites etc...";"000000";"000000";"Ancien lycee";"";"";"29210";"MORLAIX";"29151";"PM";"";"W293003385";"R";"";"2017-04-10  04:19:08"
"293S0293002605";"0293002605";"";"293S";"0001-01-01";"1984-04-20";"D";"S";"ASSOCIATION DES AMIS DE SAINTE THERESE";"Contribuer au developpement de l'instruction en toute matiere et de l'education sous toute forme";"000000";"000000";"Ecole sainte therese";"";"";"29250";"PLOUGOULM";"29192";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002614";"0293002614";"";"293S";"0001-01-01";"1984-05-24";"D";"S";"COMITE DES FETES DE LANNEANOU";"Favoriser et developper une animation de la commune";"000000";"000000";"Mairie";"";"";"29216";"LANNEANOU";"29114";"PM";"";"W293003386";"R";"";"2017-04-10  04:26:02"
"293S0293002615";"0293002615";"";"293S";"0001-01-01";"1984-06-03";"D";"S";"AMICALE DU PERSONNEL DE L'EQUIPEMENT DE KASTEL POL";"Organiser et animer des activites a caracteres culturels et de loisirs";"000000";"000000";"60, rue de brest";"";"";"29250";"SAINT-POL-DE-LEON";"29259";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002616";"0293002616";"";"293S";"0001-01-01";"1984-06-08";"D";"S";"ASSOCIATION DEPARTEMENTALE DU FINISTERE DES RETRAITES MILITAIRES ET VEUVES DE MILITAIRES DE CARRIERE";"Defendre les interets moraux et materiels des militaires de carriere et sous contrat en activite ou en retraite et de leurs ayants cause";"000000";"000000";"6, rue de l'eglise";"";"";"29230";"LANDIVISIAU";"29105";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002618";"0293002618";"";"293S";"0001-01-01";"1984-06-19";"D";"S";"COMITE DE DEFENSE DES LOCATAIRES DU COLLECTIF DE KELOU MAD";"Preservation des droits collectifs de l'ensemble des locataires de l'mmeuble";"000000";"000000";"18, residence kelou mad";"";"";"29250";"SAINT-POL-DE-LEON";"29259";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002620";"0293002620";"";"293S";"0001-01-01";"1984-06-22";"D";"S";"ART CONCRET";"Promouvoir les activites d'ordre plastique par l'organisation d'exposition ou la venue d'artisites aupres des enfants";"000000";"000000";"34, rue du tunes";"";"";"29210";"SAINT-MARTIN-DES-CHAMPS";"29254";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002622";"0293002622";"";"293S";"0001-01-01";"1984-06-19";"D";"S";"ENTENTE DU BASKET MORLAISIEN";"Developper les forces physiques et morales de la jeunesse par la pratique de l'education physique et des sports";"000000";"000000";"Mairie";"";"";"29210";"MORLAIX";"29151";"PM";"";"W293003387";"R";"";"2017-04-10  04:37:22"
"293S0293002626";"0293002626";"";"293S";"0001-01-01";"1984-07-11";"D";"S";"MORLAIX ACCUEIL SUD EST ASIATIQUE";"Accueil de refugies du sud-est asiatique";"000000";"000000";"39, place des otages";"";"";"29210";"MORLAIX";"29151";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002627";"0293002627";"";"293S";"0001-01-01";"1984-07-11";"D";"S";"ASSOCIATION DES CAVALIERS DE LANDIVISIAU";"Promotion du sport equestre";"000000";"000000";"Centre equestre de kerivoal";"";"";"29230";"LANDIVISIAU";"29105";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002629";"0293002629";"";"293S";"0001-01-01";"1984-07-17";"D";"S";"CENTRE DE DEVELOPPEMENT RELATIONNEL";"Favoriser le developpement des capacites relationnelles chez des personnes motivees";"000000";"000000";"21, rue ange de guernisac";"";"";"29210";"MORLAIX";"29151";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002631";"0293002631";"";"293S";"0001-01-01";"1984-07-21";"D";"S";"BI CROSS CLUB LANDIVISIEN";"Entrainement, pratique en competition du bi-cross, ainsi que son developpement";"000000";"000000";"Hotel de ville";"19, rue clemenceau";"";"29230";"LANDIVISIAU";"29105";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002635";"0293002635";"";"293S";"0001-01-01";"1984-08-02";"D";"S";"OFFICE CULTUREL MUNICIPAL";"Animer et coordonner les activites culturelles a saint pol de leon";"000000";"000000";"Mairie";"";"";"29250";"SAINT-POL-DE-LEON";"29259";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002641";"0293002641";"";"293S";"0001-01-01";"1984-08-29";"D";"S";"DART'S CLUB SANTECOIS";"Regrouper tous les joueurs de flechettes, developper leur esprit de competition en organisant ou en participant a des tournois ou rencontres officiels";"000000";"000000";"Bar de l'oasis";"Dossen";"";"29250";"SANTEC";"29273";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002642";"0293002642";"";"293S";"0001-01-01";"1984-08-29";"D";"S";"ASSOCIATION SPORTIVE DES CHEMINOTS DE MORLAIX";"Developper la pratique des activites sportives de plein air";"000000";"000000";"Place de la gare";"";"";"29210";"MORLAIX";"29151";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002643";"0293002643";"";"293S";"0001-01-01";"1984-08-29";"D";"S";"CAMPBELL DART'S CLUB";"Promouvoir le jeu de flechettes dans la commune de plouenan, developper l'esprit de competition";"000000";"000000";"Cafe le campbell";"Rue du colonel de soyer";"";"29222";"PLOUENAN";"29184";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002644";"0293002644";"";"293S";"0001-01-01";"1984-09-05";"D";"S";"REDERIEN NOZ";"Developper la pratique du football corporatif dans la region morlaisienne";"000000";"000000";"M.p.t. du plateau";"";"";"29210";"MORLAIX";"29151";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002646";"0293002646";"";"293S";"0001-01-01";"1984-09-12";"D";"S";"HAITI GUICLAN SOLIDARITE";"Aide materielle aux haitiens par envoi de colis";"000000";"000000";"29, rue de kermat";"";"";"29223";"GUICLAN";"29068";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002647";"0293002647";"";"293S";"0001-01-01";"1984-09-19";"D";"S";"CORAMBAR";"Promouvoir la danse et l'expression du corps sous toutes ses formes";"000000";"000000";"103, rue gambetta";"";"";"29210";"MORLAIX";"29151";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002649";"0293002649";"";"293S";"0001-01-01";"1984-09-26";"D";"S";"ASSOCIATION IBIS III";"Decouverte du milieu marin et de la voile proposer a tous au travers d'activites adaptees : croisieres cotieres et hautieres, promenade en mer, peche en mer etc....";"000000";"000000";"La forge";"Groas coz";"";"29228";"PLOUGASNOU";"29188";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002651";"0293002651";"";"293S";"0001-01-01";"1984-09-26";"D";"S";"CLUB FEMININ VOLONTAIRE DE SAINT DERRIEN";"Organiser des seances de gymnastique, de bricolages et de travaux divers";"000000";"000000";"Mairie";"";"";"29225";"SAINT-DERRIEN";"29244";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002653";"0293002653";"";"293S";"0001-01-01";"1984-10-02";"D";"S";"OLYMPIADE";"Football";"000000";"000000";"Olympiade - centre commercial euromarche";"";"";"29210";"SAINT-MARTIN-DES-CHAMPS";"29254";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002656";"0293002656";"";"293S";"0001-01-01";"1984-10-09";"D";"S";"CHAINE VOLONTAIRE AUTO CONFIANCE MORLAIX";"Creation et animation d'une chaine volontaire de reparateurs - distributeurs de produits ayant trait a l'automobile";"000000";"000000";"Route de paris";"Croix rouge";"";"29210";"MORLAIX";"29151";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002657";"0293002657";"";"293S";"0001-01-01";"1984-10-16";"D";"S";"LIGUE DE BRETAGNE DES ECHECS";"Pratique du jeu d'echecs developpement, controle et coordonation des activites echiquennes - organisation de competitions etc...";"000000";"000000";"11 a, rue joffre";"";"";"29230";"LANDIVISIAU";"29105";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002659";"0293002659";"";"293S";"0001-01-01";"1984-10-31";"D";"S";"GYMNASTIQUE POUR ADULTES DE PLOUJEAN";"Entretien physique";"000000";"000000";"Mairie de ploujean";"";"";"29210";"MORLAIX";"29151";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
"293S0293002661";"0293002661";"";"293S";"0001-01-01";"1984-11-06";"D";"S";"AMERICAN BOXING CLUB 29";"Promouvoir la pratique sportive de la boxe americaine dans le departement du finistere";"000000";"000000";"4 place f. scornet ploujean morlaix";"";"";"29210";"MORLAIX";"29151";"PM";"";"Reprise auto =>  date publication création au JO à vérifier";"A";"";"2006-03-16  03:06:40"
